location,date,new_cases,new_deaths,people_fully_vaccinated_per_hundred
Italy,2021-10-23,3905.0,39.0,70.76
Italy,2021-10-24,3723.0,24.0,70.81
Italy,2021-10-25,2535.0,30.0,70.91
Italy,2021-10-26,4053.0,48.0,71.01
Italy,2021-10-27,4595.0,50.0,71.1
Italy,2021-10-28,4863.0,50.0,71.2
Italy,2021-10-29,5332.0,33.0,71.29
Italy,2021-10-30,4877.0,37.0,71.37
Italy,2021-10-31,4525.0,26.0,71.41
Italy,2021-11-01,2818.0,20.0,71.44
Italy,2021-11-02,2831.0,41.0,71.54
Italy,2021-11-03,5188.0,63.0,71.64
Italy,2021-11-04,5902.0,59.0,71.74
Italy,2021-11-05,6761.0,51.0,71.84
Italy,2021-11-06,6760.0,31.0,71.91
Italy,2021-11-07,5822.0,26.0,71.95
Italy,2021-11-08,4547.0,32.0,72.03
Italy,2021-11-09,6111.0,68.0,72.1
Italy,2021-11-10,8033.0,60.0,72.17
Italy,2021-11-11,8697.0,67.0,72.24
Italy,2021-11-12,8522.0,68.0,72.32
Italy,2021-11-13,8539.0,53.0,72.37
Italy,2021-11-14,7565.0,36.0,72.39
Italy,2021-11-15,5199.0,44.0,72.45
Italy,2021-11-16,7815.0,74.0,72.5
Italy,2021-11-17,10167.0,72.0,72.54
Italy,2021-11-18,10645.0,69.0,72.59
Italy,2021-11-19,10554.0,48.0,72.64
Italy,2021-11-20,11540.0,49.0,72.67
Italy,2021-11-21,9707.0,46.0,72.69
Italy,2021-11-22,6403.0,70.0,72.72
Italy,2021-11-23,10044.0,83.0,72.76
Italy,2021-11-24,12450.0,85.0,72.8
Italy,2021-11-25,13756.0,71.0,72.84
Italy,2021-11-26,13681.0,51.0,72.88
Italy,2021-11-27,12869.0,90.0,72.91
Italy,2021-11-28,12927.0,47.0,72.92
Italy,2021-11-29,7972.0,65.0,72.96
Italy,2021-11-30,12757.0,89.0,72.99
Italy,2021-12-01,15073.0,103.0,73.03
Netherlands,2020-02-27,1.0,0.0,
Netherlands,2020-02-28,0.0,0.0,
Netherlands,2020-02-29,5.0,0.0,
Netherlands,2020-03-01,4.0,0.0,
Netherlands,2020-03-02,8.0,0.0,
Netherlands,2020-03-03,6.0,0.0,
Netherlands,2020-03-04,14.0,0.0,
Netherlands,2020-03-05,44.0,0.0,
Netherlands,2020-03-06,46.0,1.0,
Netherlands,2020-03-07,60.0,0.0,
Netherlands,2020-03-08,77.0,2.0,
Netherlands,2020-03-09,56.0,0.0,
Netherlands,2020-03-10,61.0,1.0,
Netherlands,2020-03-11,121.0,1.0,
Netherlands,2020-03-12,0.0,0.0,
Netherlands,2020-03-13,303.0,5.0,
Netherlands,2020-03-14,156.0,2.0,
Netherlands,2020-03-15,176.0,8.0,
Netherlands,2020-03-16,278.0,4.0,
Netherlands,2020-03-17,295.0,19.0,
Netherlands,2020-03-18,347.0,15.0,
Netherlands,2020-03-19,409.0,19.0,
Netherlands,2020-03-20,536.0,30.0,
Netherlands,2020-03-21,637.0,30.0,
Netherlands,2020-03-22,577.0,43.0,
Netherlands,2020-03-23,547.0,34.0,
Netherlands,2020-03-24,816.0,63.0,
Netherlands,2020-03-25,858.0,80.0,
Netherlands,2020-03-26,1030.0,78.0,
Netherlands,2020-03-27,1179.0,112.0,
Netherlands,2020-03-28,1172.0,93.0,
Netherlands,2020-03-29,1111.0,132.0,
Netherlands,2020-03-30,887.0,93.0,
Netherlands,2020-03-31,850.0,175.0,
Netherlands,2020-04-01,1029.0,135.0,
Netherlands,2020-04-02,1092.0,166.0,
Netherlands,2020-04-03,1033.0,149.0,
Netherlands,2020-04-04,906.0,166.0,
Netherlands,2020-04-05,1226.0,115.0,
Netherlands,2020-04-06,973.0,103.0,
Netherlands,2020-04-07,783.0,234.0,
Netherlands,2020-04-08,973.0,147.0,
Netherlands,2020-04-09,1221.0,148.0,
Netherlands,2020-04-10,1346.0,117.0,
Netherlands,2020-04-11,1322.0,133.0,
Netherlands,2020-04-12,1175.0,94.0,
Netherlands,2020-04-13,964.0,86.0,
Netherlands,2020-04-14,870.0,122.0,
Netherlands,2020-04-15,736.0,190.0,
Netherlands,2020-04-16,1067.0,182.0,
Netherlands,2020-04-17,1236.0,144.0,
Netherlands,2020-04-18,1147.0,142.0,
Netherlands,2020-04-19,1072.0,84.0,
Netherlands,2020-04-20,750.0,67.0,
Netherlands,2020-04-21,729.0,165.0,
Netherlands,2020-04-22,715.0,139.0,
Netherlands,2020-04-23,889.0,124.0,
Netherlands,2020-04-24,808.0,112.0,
Netherlands,2020-04-25,655.0,120.0,
Netherlands,2020-04-26,656.0,67.0,
Netherlands,2020-04-27,400.0,43.0,
Netherlands,2020-04-28,172.0,48.0,
Netherlands,2020-04-29,386.0,145.0,
Netherlands,2020-04-30,514.0,84.0,
Netherlands,2020-05-01,477.0,98.0,
Netherlands,2020-05-02,445.0,94.0,
Netherlands,2020-05-03,335.0,69.0,
Netherlands,2020-05-04,199.0,26.0,
Netherlands,2020-05-05,318.0,87.0,
Netherlands,2020-05-06,232.0,36.0,
Netherlands,2020-05-07,455.0,85.0,
Netherlands,2020-05-08,319.0,71.0,
Netherlands,2020-05-09,289.0,64.0,
Netherlands,2020-05-10,245.0,18.0,
Netherlands,2020-05-11,161.0,16.0,
Netherlands,2020-05-12,196.0,54.0,
Netherlands,2020-05-13,227.0,52.0,
Netherlands,2020-05-14,270.0,28.0,
Netherlands,2020-05-15,200.0,53.0,
Netherlands,2020-05-16,190.0,27.0,
Netherlands,2020-05-17,125.0,10.0,
Netherlands,2020-05-18,146.0,14.0,
Netherlands,2020-05-19,108.0,21.0,
Netherlands,2020-05-20,198.0,33.0,
Netherlands,2020-05-21,253.0,27.0,
Netherlands,2020-05-22,188.0,13.0,
Netherlands,2020-05-23,177.0,23.0,
Netherlands,2020-05-24,172.0,11.0,
Netherlands,2020-05-25,210.0,8.0,
Netherlands,2020-05-26,133.0,26.0,
Netherlands,2020-05-27,190.0,15.0,
Netherlands,2020-05-28,182.0,32.0,
Netherlands,2020-05-29,176.0,28.0,
Netherlands,2020-05-30,132.0,20.0,
Netherlands,2020-05-31,185.0,5.0,
Netherlands,2020-06-01,104.0,6.0,
Netherlands,2020-06-02,103.0,5.0,
Netherlands,2020-06-03,87.0,10.0,
Netherlands,2020-06-04,209.0,13.0,
Netherlands,2020-06-05,210.0,15.0,
Netherlands,2020-06-06,183.0,6.0,
Netherlands,2020-06-07,239.0,2.0,
Netherlands,2020-06-08,165.0,3.0,
Netherlands,2020-06-09,164.0,15.0,
Netherlands,2020-06-10,185.0,11.0,
Netherlands,2020-06-11,164.0,2.0,
Netherlands,2020-06-12,210.0,9.0,
Netherlands,2020-06-13,179.0,4.0,
Netherlands,2020-06-14,143.0,2.0,
Netherlands,2020-06-15,165.0,6.0,
Netherlands,2020-06-16,140.0,5.0,
Netherlands,2020-06-17,117.0,4.0,
Netherlands,2020-06-18,115.0,4.0,
Netherlands,2020-06-19,107.0,3.0,
Netherlands,2020-06-20,76.0,8.0,
Netherlands,2020-06-21,91.0,1.0,
Netherlands,2020-06-22,65.0,0.0,
Netherlands,2020-06-23,64.0,5.0,
Netherlands,2020-06-24,82.0,2.0,
Netherlands,2020-06-25,110.0,3.0,
Netherlands,2020-06-26,91.0,3.0,
Netherlands,2020-06-27,69.0,2.0,
Netherlands,2020-06-28,73.0,0.0,
Netherlands,2020-06-29,78.0,2.0,
Netherlands,2020-06-30,50.0,6.0,
Netherlands,2020-07-01,62.0,2.0,
Netherlands,2020-07-02,78.0,3.0,
Netherlands,2020-07-03,75.0,2.0,
Netherlands,2020-07-04,63.0,6.0,
Netherlands,2020-07-05,73.0,1.0,
Netherlands,2020-07-06,36.0,1.0,
Netherlands,2020-07-07,37.0,4.0,
Netherlands,2020-07-08,52.0,3.0,
Netherlands,2020-07-09,54.0,2.0,
Netherlands,2020-07-10,42.0,-1.0,
Netherlands,2020-07-11,81.0,1.0,
Netherlands,2020-07-12,101.0,0.0,
Netherlands,2020-07-13,71.0,0.0,
Netherlands,2020-07-14,54.0,-2.0,
Netherlands,2020-07-15,109.0,1.0,
Netherlands,2020-07-16,101.0,1.0,
Netherlands,2020-07-17,110.0,1.0,
Netherlands,2020-07-18,127.0,-2.0,
Netherlands,2020-07-19,146.0,0.0,
Netherlands,2020-07-20,187.0,0.0,
Netherlands,2020-07-21,165.0,0.0,
Netherlands,2020-07-22,168.0,3.0,
Netherlands,2020-07-23,165.0,0.0,
Netherlands,2020-07-24,197.0,0.0,
Netherlands,2020-07-25,147.0,1.0,
Netherlands,2020-07-26,294.0,19.0,
Netherlands,2020-07-27,146.0,-18.0,
Netherlands,2020-07-28,223.0,4.0,
Netherlands,2020-07-29,248.0,2.0,
Netherlands,2020-07-30,354.0,0.0,
Netherlands,2020-07-31,341.0,0.0,
Netherlands,2020-08-01,431.0,1.0,
Netherlands,2020-08-02,387.0,2.0,
Netherlands,2020-08-03,378.0,0.0,
Netherlands,2020-08-04,493.0,1.0,
Netherlands,2020-08-05,471.0,3.0,
Netherlands,2020-08-06,715.0,0.0,
Netherlands,2020-08-07,652.0,1.0,
Netherlands,2020-08-08,600.0,4.0,
Netherlands,2020-08-09,643.0,0.0,
Netherlands,2020-08-10,698.0,0.0,
Netherlands,2020-08-11,333.0,-16.0,
Netherlands,2020-08-12,1327.0,20.0,
Netherlands,2020-08-13,688.0,5.0,
Netherlands,2020-08-14,721.0,2.0,
Netherlands,2020-08-15,762.0,2.0,
Netherlands,2020-08-16,579.0,3.0,
Netherlands,2020-08-17,512.0,0.0,
Netherlands,2020-08-18,580.0,3.0,
Netherlands,2020-08-19,658.0,7.0,
Netherlands,2020-08-20,625.0,11.0,
Netherlands,2020-08-21,613.0,4.0,
Netherlands,2020-08-22,595.0,6.0,
Netherlands,2020-08-23,519.0,0.0,
Netherlands,2020-08-24,654.0,2.0,
Netherlands,2020-08-25,459.0,6.0,
Netherlands,2020-08-26,699.0,8.0,
Netherlands,2020-08-27,602.0,3.0,
Netherlands,2020-08-28,573.0,3.0,
Netherlands,2020-08-29,571.0,5.0,
Netherlands,2020-08-30,551.0,0.0,
Netherlands,2020-08-31,553.0,0.0,
Netherlands,2020-09-01,570.0,8.0,
Netherlands,2020-09-02,858.0,7.0,
Netherlands,2020-09-03,696.0,1.0,
Netherlands,2020-09-04,817.0,2.0,
Netherlands,2020-09-05,734.0,5.0,
Netherlands,2020-09-06,950.0,2.0,
Netherlands,2020-09-07,845.0,1.0,
Netherlands,2020-09-08,1090.0,1.0,
Netherlands,2020-09-09,1293.0,2.0,
Netherlands,2020-09-10,931.0,4.0,
Netherlands,2020-09-11,1354.0,5.0,
Netherlands,2020-09-12,1339.0,1.0,
Netherlands,2020-09-13,1167.0,1.0,
Netherlands,2020-09-14,1318.0,4.0,
Netherlands,2020-09-15,1479.0,4.0,
Netherlands,2020-09-16,1752.0,3.0,
Netherlands,2020-09-17,1837.0,7.0,
Netherlands,2020-09-18,2083.0,8.0,
Netherlands,2020-09-19,1916.0,2.0,
Netherlands,2020-09-20,1956.0,4.0,
Netherlands,2020-09-21,2274.0,3.0,
Netherlands,2020-09-22,2353.0,11.0,
Netherlands,2020-09-23,2460.0,6.0,
Netherlands,2020-09-24,2595.0,17.0,
Netherlands,2020-09-25,2859.0,16.0,
Netherlands,2020-09-26,2760.0,38.0,
Netherlands,2020-09-27,3041.0,8.0,
Netherlands,2020-09-28,2950.0,6.0,
Netherlands,2020-09-29,3111.0,14.0,
Netherlands,2020-09-30,3368.0,14.0,
Netherlands,2020-10-01,3295.0,13.0,
Netherlands,2020-10-02,3883.0,12.0,
Netherlands,2020-10-03,4028.0,21.0,
Netherlands,2020-10-04,4032.0,5.0,
Netherlands,2020-10-05,4611.0,1.0,
Netherlands,2020-10-06,4576.0,29.0,
Netherlands,2020-10-07,5052.0,36.0,
Netherlands,2020-10-08,5867.0,13.0,
Netherlands,2020-10-09,6016.0,14.0,
Netherlands,2020-10-10,6546.0,23.0,
Netherlands,2020-10-11,6394.0,18.0,
Netherlands,2020-10-12,6850.0,12.0,
Netherlands,2020-10-13,7453.0,35.0,
Netherlands,2020-10-14,7351.0,31.0,
Netherlands,2020-10-15,7857.0,29.0,
Netherlands,2020-10-16,8022.0,16.0,
Netherlands,2020-10-17,8149.0,32.0,
Netherlands,2020-10-18,8233.0,14.0,
Netherlands,2020-10-19,8014.0,17.0,
Netherlands,2020-10-20,8194.0,46.0,
Netherlands,2020-10-21,8796.0,60.0,
Netherlands,2020-10-22,9310.0,47.0,
Netherlands,2020-10-23,10029.0,45.0,
Netherlands,2020-10-24,8683.0,55.0,
Netherlands,2020-10-25,10237.0,27.0,
Netherlands,2020-10-26,10365.0,26.0,
Netherlands,2020-10-27,10321.0,70.0,
Netherlands,2020-10-28,8156.0,61.0,
Netherlands,2020-10-29,10321.0,56.0,
Netherlands,2020-10-30,11172.0,87.0,
Netherlands,2020-10-31,9839.0,51.0,
Netherlands,2020-11-01,8711.0,39.0,
Netherlands,2020-11-02,8312.0,29.0,
Netherlands,2020-11-03,7777.0,113.0,
Netherlands,2020-11-04,7680.0,108.0,
Netherlands,2020-11-05,6992.0,88.0,
Netherlands,2020-11-06,7280.0,118.0,
Netherlands,2020-11-07,6715.0,74.0,
Netherlands,2020-11-08,5699.0,44.0,
Netherlands,2020-11-09,4697.0,40.0,
Netherlands,2020-11-10,4724.0,99.0,
Netherlands,2020-11-11,5469.0,75.0,
Netherlands,2020-11-12,5680.0,89.0,
Netherlands,2020-11-13,6157.0,55.0,
Netherlands,2020-11-14,5968.0,86.0,
Netherlands,2020-11-15,5460.0,43.0,
Netherlands,2020-11-16,4876.0,44.0,
Netherlands,2020-11-17,4368.0,86.0,
Netherlands,2020-11-18,4695.0,83.0,
Netherlands,2020-11-19,5741.0,74.0,
Netherlands,2020-11-20,6008.0,52.0,
Netherlands,2020-11-21,6171.0,48.0,
Netherlands,2020-11-22,5473.0,21.0,
Netherlands,2020-11-23,5208.0,54.0,
Netherlands,2020-11-24,4002.0,90.0,
Netherlands,2020-11-25,5054.0,74.0,
Netherlands,2020-11-26,4605.0,75.0,
Netherlands,2020-11-27,5883.0,83.0,
Netherlands,2020-11-28,4594.0,60.0,
Netherlands,2020-11-29,5697.0,23.0,
Netherlands,2020-11-30,4594.0,27.0,
Netherlands,2020-12-01,4199.0,65.0,
Netherlands,2020-12-02,5109.0,66.0,
Netherlands,2020-12-03,5744.0,61.0,
Netherlands,2020-12-04,6058.0,59.0,
Netherlands,2020-12-05,6676.0,39.0,
Netherlands,2020-12-06,6912.0,25.0,
Netherlands,2020-12-07,7122.0,18.0,
Netherlands,2020-12-08,6247.0,71.0,
Netherlands,2020-12-09,6646.0,66.0,
Netherlands,2020-12-10,8830.0,62.0,
Netherlands,2020-12-11,8979.0,66.0,
Netherlands,2020-12-12,9178.0,53.0,
Netherlands,2020-12-13,9937.0,30.0,
Netherlands,2020-12-14,8518.0,34.0,
Netherlands,2020-12-15,6716.0,86.0,
Netherlands,2020-12-16,11271.0,79.0,
Netherlands,2020-12-17,12871.0,75.0,
Netherlands,2020-12-18,12024.0,84.0,
Netherlands,2020-12-19,12283.0,54.0,
Netherlands,2020-12-20,13072.0,32.0,
Netherlands,2020-12-21,11218.0,28.0,
Netherlands,2020-12-22,9889.0,114.0,
Netherlands,2020-12-23,10473.0,105.0,
Netherlands,2020-12-24,11591.0,89.0,
Netherlands,2020-12-25,11545.0,101.0,
Netherlands,2020-12-26,9869.0,47.0,
Netherlands,2020-12-27,9102.0,28.0,
Netherlands,2020-12-28,7458.0,45.0,
Netherlands,2020-12-29,7592.0,170.0,
Netherlands,2020-12-30,9533.0,112.0,
Netherlands,2020-12-31,9790.0,108.0,
Netherlands,2021-01-01,8234.0,99.0,
Netherlands,2021-01-02,8633.0,36.0,
Netherlands,2021-01-03,7453.0,47.0,
Netherlands,2021-01-04,6614.0,63.0,
Netherlands,2021-01-05,6506.0,152.0,
Netherlands,2021-01-06,7238.0,174.0,
Netherlands,2021-01-07,9745.0,86.0,
Netherlands,2021-01-08,8258.0,87.0,
Netherlands,2021-01-09,7380.0,137.0,
Netherlands,2021-01-10,6655.0,55.0,
Netherlands,2021-01-11,5468.0,51.0,
Netherlands,2021-01-12,4977.0,152.0,
Netherlands,2021-01-13,6197.0,122.0,
Netherlands,2021-01-14,6566.0,89.0,
Netherlands,2021-01-15,6082.0,94.0,
Netherlands,2021-01-16,5324.0,97.0,
Netherlands,2021-01-17,5643.0,41.0,0.01
Netherlands,2021-01-18,4792.0,50.0,
Netherlands,2021-01-19,4356.0,107.0,
Netherlands,2021-01-20,5603.0,86.0,
Netherlands,2021-01-21,5842.0,89.0,
Netherlands,2021-01-22,5799.0,89.0,
Netherlands,2021-01-23,5466.0,88.0,
Netherlands,2021-01-24,4940.0,30.0,0.02
Netherlands,2021-01-25,4041.0,40.0,
Netherlands,2021-01-26,3962.0,86.0,
Netherlands,2021-01-27,4816.0,69.0,
Netherlands,2021-01-28,4730.0,84.0,
Netherlands,2021-01-29,4418.0,56.0,
Netherlands,2021-01-30,4230.0,88.0,
Netherlands,2021-01-31,3725.0,39.0,0.05
Netherlands,2021-02-01,3225.0,27.0,
Netherlands,2021-02-02,3624.0,83.0,
Netherlands,2021-02-03,4086.0,63.0,
Netherlands,2021-02-04,4258.0,65.0,
Netherlands,2021-02-05,4368.0,61.0,
Netherlands,2021-02-06,4121.0,61.0,
Netherlands,2021-02-07,3963.0,48.0,0.2
Netherlands,2021-02-08,2246.0,27.0,
Netherlands,2021-02-09,1813.0,86.0,
Netherlands,2021-02-10,3244.0,81.0,
Netherlands,2021-02-11,4431.0,72.0,
Netherlands,2021-02-12,4387.0,65.0,
Netherlands,2021-02-13,4229.0,66.0,
Netherlands,2021-02-14,3471.0,23.0,0.61
Netherlands,2021-02-15,2840.0,27.0,
Netherlands,2021-02-16,2739.0,87.0,
Netherlands,2021-02-17,3424.0,88.0,
Netherlands,2021-02-18,4572.0,73.0,
Netherlands,2021-02-19,4787.0,50.0,
Netherlands,2021-02-20,4619.0,62.0,
Netherlands,2021-02-21,4701.0,17.0,1.02
Netherlands,2021-02-22,4202.0,32.0,
Netherlands,2021-02-23,3847.0,94.0,
Netherlands,2021-02-24,4414.0,63.0,
Netherlands,2021-02-25,5044.0,32.0,
Netherlands,2021-02-26,5169.0,65.0,
Netherlands,2021-02-27,4976.0,42.0,
Netherlands,2021-02-28,4689.0,20.0,1.71
Netherlands,2021-03-01,3783.0,22.0,
Netherlands,2021-03-02,4017.0,65.0,
Netherlands,2021-03-03,5040.0,49.0,
Netherlands,2021-03-04,4162.0,33.0,
Netherlands,2021-03-05,4733.0,33.0,
Netherlands,2021-03-06,5395.0,41.0,
Netherlands,2021-03-07,4564.0,31.0,2.22
Netherlands,2021-03-08,3844.0,28.0,
Netherlands,2021-03-09,4379.0,56.0,
Netherlands,2021-03-10,5355.0,31.0,
Netherlands,2021-03-11,5421.0,50.0,
Netherlands,2021-03-12,6123.0,26.0,
Netherlands,2021-03-13,6543.0,23.0,
Netherlands,2021-03-14,6052.0,24.0,2.76
Netherlands,2021-03-15,5526.0,18.0,
Netherlands,2021-03-16,5066.0,33.0,
Netherlands,2021-03-17,6140.0,47.0,
Netherlands,2021-03-18,6338.0,34.0,
Netherlands,2021-03-19,7577.0,47.0,
Netherlands,2021-03-20,7825.0,16.0,
Netherlands,2021-03-21,7163.0,16.0,3.5
Netherlands,2021-03-22,6337.0,15.0,
Netherlands,2021-03-23,5799.0,49.0,
Netherlands,2021-03-24,7918.0,35.0,
Netherlands,2021-03-25,8018.0,26.0,
Netherlands,2021-03-26,8040.0,25.0,
Netherlands,2021-03-27,9160.0,31.0,
Netherlands,2021-03-28,7698.0,15.0,4.09
Netherlands,2021-03-29,6939.0,13.0,
Netherlands,2021-03-30,6066.0,37.0,
Netherlands,2021-03-31,8221.0,32.0,
Netherlands,2021-04-01,8321.0,24.0,
Netherlands,2021-04-02,7647.0,20.0,
Netherlands,2021-04-03,8139.0,33.0,
Netherlands,2021-04-04,7108.0,24.0,4.76
Netherlands,2021-04-05,5539.0,11.0,
Netherlands,2021-04-06,5752.0,25.0,
Netherlands,2021-04-07,6430.0,24.0,
Netherlands,2021-04-08,8292.0,23.0,
Netherlands,2021-04-09,7982.0,42.0,
Netherlands,2021-04-10,8008.0,24.0,
Netherlands,2021-04-11,8427.0,20.0,5.53
Netherlands,2021-04-12,6731.0,22.0,
Netherlands,2021-04-13,6779.0,37.0,
Netherlands,2021-04-14,5582.0,30.0,
Netherlands,2021-04-15,8890.0,15.0,
Netherlands,2021-04-16,9041.0,17.0,
Netherlands,2021-04-17,8397.0,34.0,
Netherlands,2021-04-18,8569.0,13.0,6.13
Netherlands,2021-04-19,7161.0,23.0,
Netherlands,2021-04-20,6880.0,29.0,
Netherlands,2021-04-21,8590.0,23.0,
Netherlands,2021-04-22,9682.0,24.0,
Netherlands,2021-04-23,9284.0,19.0,
Netherlands,2021-04-24,8107.0,24.0,
Netherlands,2021-04-25,8061.0,12.0,6.96
Netherlands,2021-04-26,6232.0,14.0,
Netherlands,2021-04-27,5369.0,33.0,
Netherlands,2021-04-28,8670.0,11.0,
Netherlands,2021-04-29,8689.0,33.0,
Netherlands,2021-04-30,7808.0,26.0,
Netherlands,2021-05-01,5780.0,23.0,
Netherlands,2021-05-02,5511.0,4.0,7.87
Netherlands,2021-05-03,9230.0,18.0,
Netherlands,2021-05-04,7754.0,32.0,
Netherlands,2021-05-05,7301.0,26.0,
Netherlands,2021-05-06,6803.0,24.0,
Netherlands,2021-05-07,7509.0,22.0,
Netherlands,2021-05-08,7439.0,31.0,
Netherlands,2021-05-09,6568.0,4.0,9.88
Netherlands,2021-05-10,5874.0,20.0,
Netherlands,2021-05-11,5538.0,46.0,
Netherlands,2021-05-12,6379.0,16.0,
Netherlands,2021-05-13,6040.0,15.0,
Netherlands,2021-05-14,5535.0,11.0,
Netherlands,2021-05-15,4468.0,13.0,
Netherlands,2021-05-16,4449.0,14.0,12.12
Netherlands,2021-05-17,2846.0,8.0,
Netherlands,2021-05-18,5359.0,17.0,
Netherlands,2021-05-19,4584.0,16.0,
Netherlands,2021-05-20,4670.0,20.0,
Netherlands,2021-05-21,4171.0,12.0,
Netherlands,2021-05-22,3179.0,20.0,
Netherlands,2021-05-23,3435.0,7.0,15.51
Netherlands,2021-05-24,2695.0,10.0,
Netherlands,2021-05-25,2497.0,13.0,
Netherlands,2021-05-26,2777.0,10.0,
Netherlands,2021-05-27,3344.0,16.0,
Netherlands,2021-05-28,3873.0,15.0,
Netherlands,2021-05-29,3386.0,8.0,
Netherlands,2021-05-30,2727.0,6.0,19.29
Netherlands,2021-05-31,2050.0,2.0,
Netherlands,2021-06-01,2349.0,9.0,
Netherlands,2021-06-02,2516.0,12.0,
Netherlands,2021-06-03,2765.0,14.0,
Netherlands,2021-06-04,2404.0,8.0,
Netherlands,2021-06-05,2147.0,10.0,
Netherlands,2021-06-06,1556.0,4.0,23.9
Netherlands,2021-06-07,1385.0,3.0,
Netherlands,2021-06-08,1436.0,15.0,
Netherlands,2021-06-09,1732.0,5.0,
Netherlands,2021-06-10,1575.0,6.0,
Netherlands,2021-06-11,1390.0,3.0,
Netherlands,2021-06-12,1214.0,1.0,
Netherlands,2021-06-13,1047.0,2.0,28.49
Netherlands,2021-06-14,864.0,4.0,
Netherlands,2021-06-15,1050.0,1.0,
Netherlands,2021-06-16,1044.0,4.0,
Netherlands,2021-06-17,1087.0,3.0,
Netherlands,2021-06-18,901.0,3.0,
Netherlands,2021-06-19,699.0,3.0,
Netherlands,2021-06-20,706.0,0.0,32.95
Netherlands,2021-06-21,570.0,1.0,
Netherlands,2021-06-22,700.0,3.0,
Netherlands,2021-06-23,658.0,4.0,
Netherlands,2021-06-24,722.0,3.0,
Netherlands,2021-06-25,650.0,5.0,
Netherlands,2021-06-26,563.0,0.0,
Netherlands,2021-06-27,499.0,1.0,37.43
Netherlands,2021-06-28,572.0,0.0,
Netherlands,2021-06-29,555.0,4.0,
Netherlands,2021-06-30,647.0,0.0,
Netherlands,2021-07-01,829.0,3.0,
Netherlands,2021-07-02,948.0,7.0,
Netherlands,2021-07-03,1131.0,1.0,
Netherlands,2021-07-04,1215.0,0.0,41.9
Netherlands,2021-07-05,1527.0,1.0,
Netherlands,2021-07-06,2213.0,1.0,
Netherlands,2021-07-07,3652.0,3.0,
Netherlands,2021-07-08,5444.0,2.0,
Netherlands,2021-07-09,6960.0,2.0,
Netherlands,2021-07-10,10299.0,1.0,
Netherlands,2021-07-11,9328.0,0.0,45.36
Netherlands,2021-07-12,8451.0,1.0,
Netherlands,2021-07-13,7865.0,4.0,
Netherlands,2021-07-14,10473.0,1.0,
Netherlands,2021-07-15,11076.0,3.0,
Netherlands,2021-07-16,11368.0,2.0,
Netherlands,2021-07-17,11163.0,0.0,
Netherlands,2021-07-18,10227.0,1.0,50.5
Netherlands,2021-07-19,8925.0,2.0,
Netherlands,2021-07-20,6812.0,6.0,
Netherlands,2021-07-21,6999.0,3.0,
Netherlands,2021-07-22,6340.0,3.0,
Netherlands,2021-07-23,6525.0,3.0,
Netherlands,2021-07-24,5390.0,4.0,
Netherlands,2021-07-25,4648.0,4.0,54.35
Netherlands,2021-07-26,3938.0,1.0,
Netherlands,2021-07-27,4100.0,3.0,
Netherlands,2021-07-28,3605.0,8.0,
Netherlands,2021-07-29,4543.0,4.0,
Netherlands,2021-07-30,3540.0,6.0,
Netherlands,2021-07-31,3062.0,6.0,
Netherlands,2021-08-01,2386.0,3.0,58.19
Netherlands,2021-08-02,2159.0,1.0,
Netherlands,2021-08-03,2373.0,3.0,
Netherlands,2021-08-04,2988.0,10.0,
Netherlands,2021-08-05,3476.0,11.0,
Netherlands,2021-08-06,3285.0,9.0,
Netherlands,2021-08-07,2599.0,9.0,
Netherlands,2021-08-08,2447.0,3.0,62.45
Netherlands,2021-08-09,2116.0,2.0,
Netherlands,2021-08-10,2396.0,10.0,
Netherlands,2021-08-11,2442.0,12.0,
Netherlands,2021-08-12,2808.0,9.0,
Netherlands,2021-08-13,2962.0,8.0,
Netherlands,2021-08-14,2581.0,8.0,
Netherlands,2021-08-15,2398.0,6.0,66.2
Netherlands,2021-08-16,2318.0,9.0,
Netherlands,2021-08-17,2537.0,7.0,
Netherlands,2021-08-18,2931.0,8.0,
Netherlands,2021-08-19,2806.0,10.0,
Netherlands,2021-08-20,2478.0,6.0,
Netherlands,2021-08-21,2486.0,10.0,
Netherlands,2021-08-22,2562.0,7.0,67.53
Netherlands,2021-08-23,2486.0,6.0,
Netherlands,2021-08-24,2682.0,14.0,
Netherlands,2021-08-25,2996.0,16.0,
Netherlands,2021-08-26,2792.0,10.0,
Netherlands,2021-08-27,2909.0,3.0,
Netherlands,2021-08-28,2588.0,15.0,
Netherlands,2021-08-29,2383.0,3.0,68.73
Netherlands,2021-08-30,2271.0,6.0,
Netherlands,2021-08-31,2456.0,20.0,
Netherlands,2021-09-01,2981.0,5.0,
Netherlands,2021-09-02,2907.0,12.0,
Netherlands,2021-09-03,2649.0,11.0,
Netherlands,2021-09-04,2816.0,12.0,
Netherlands,2021-09-05,2383.0,2.0,69.65
Netherlands,2021-09-06,2215.0,4.0,
Netherlands,2021-09-07,2583.0,8.0,
Netherlands,2021-09-08,2922.0,11.0,
Netherlands,2021-09-09,2480.0,6.0,
Netherlands,2021-09-10,2777.0,4.0,
Netherlands,2021-09-11,2329.0,7.0,
Netherlands,2021-09-12,50.0,1.0,70.13
Netherlands,2021-09-13,3885.0,6.0,
Netherlands,2021-09-14,2154.0,12.0,
Netherlands,2021-09-15,2437.0,7.0,
Netherlands,2021-09-16,2217.0,8.0,
Netherlands,2021-09-17,2236.0,11.0,
